mode,strategy,strategy_name,corpus_id,publication_number,question_language,context_language,question,answer,question_type,framing,faith_grounding,faith_precision,faith_numerical_fidelity,faith_overall,qual_search_bar_realism,qual_specificity,qual_phrasing_economy,qual_focus,qual_linguistic_quality,qual_overall,qual_search_realism,qual_lexical_distance,qual_conceptual_framing,qual_retrievability,qual_linguistic_quality,qual_overall,qual_failure_type,total_score
semantic,3,random_existing,EP-4634646-A1_en,EP-4634646-A1,en,"en,fr",What inline sensing and data-analysis workflow is used to infer quality attributes of the conditioned UF/DF pool?,"Inline Raman measurements of the conditioned UF/DF pool may be performed and provided to a trained machine learning model as input. The machine learning model can then predict product quality attributes of the UF/DF conditioned pool, examples of said product quality attributes including protein concentration and osmolality of the conditioned UF/DF pool.",,solution,5,4,5,14,,,,,4,18,3,3,4,4,4,18,none,32
semantic,3,random_existing,EP-4634294-A1_en,EP-4634294-A1,en,"en,fr",What blend composition is offered to produce a flame-resistant polypropylene material?,"The invention relates to a composition comprising: (A) 45-75% of at least one heterophasic propylene copolymer comprising a propylene- based matrix and a dispersed ethylene-α-olefin copolymer, (B) 2-25 wt% of at least one ethylene-α-olefin copolymer having a density of at most 0.925 g/cm3; (C) 20-30 wt% of a flame retardant composition comprising at least one phosphate; and (D) 0.1-10 wt% of an aromatic phosphate ester.",,problem,4,3,5,12,,,,,4,17,3,3,4,3,4,17,none,29
semantic,3,random_existing,EP-4634436-A1_fr,EP-4634436-A1,fr,"en,fr",Quelle méthode de test est employée pour vérifier si une cellule présente une membrane lésée ?,"au moins l'un du ou des premiers tests sur la base d'une injection de gaz inertes au niveau d'une anode et au niveau d'une cathode de chaque cellule,",,solution,5,4,5,14,,,,,4,16,3,3,3,3,4,16,none,30
semantic,3,random_existing,EP-4633761-A1_en,EP-4633761-A1,en,"en,fr",What structural strategy does the process use to adjust performance based on how fluids are passed through the device?,The method utilizes a fiber assembly comprising hollow fibers; each hollow fiber in the assembly has a ratio d/D which can be selected to provide beneficial effects depending on how the flow of various solutions through the assembly is conducted.,,solution,5,4,5,14,,,,,4,18,3,4,4,3,4,18,none,32
semantic,3,random_existing,WO-2025215167-A1_de,WO-2025215167-A1,de,"de,fr",Welches Herstellungsverfahren integriert dotierte Nanodiamanten in die Oxidschicht und wie wird anschließend die gewünschte Kristallstruktur erreicht?,durch einen Sol-Gel-Prozess aus einer flüssigen Phase mit darin verteilten dotierten Nanodiamanten auf einem Substrat abgeschieden und nach Ihrer Trocknung durch einen Kalzinierungsprozess bei erhöhter Temperatur in einen kristallinen Zustand überfuhrt wird,,solution,5,4,5,14,,,,,4,17,3,2,4,4,4,17,keyword-lifted,31
semantic,4,all,EP-4626962-A1_de,EP-4626962-A1,en,"de,fr",Which surface treatment is applied after polymer formation to stabilize the particle color?,coated with a pyrazole after polymerization,,solution,4,4,5,13,,,,,4,18,3,3,4,4,4,18,none,31
semantic,4,all,EP-4626962-A1_de,EP-4626962-A1,de,"de,fr","Welcher spezifische Nachbehandlungsschritt wird nach der Polymerisation vorgenommen, um die Farbqualität der Partikel zu sichern?","dadurch gekennzeichnet, dass nach der Polymerisation mit einem Pyrazol beschichtet wird.",,solution,5,5,5,15,,,,,4,15,2,3,3,3,4,15,weak-query-shape,30
semantic,4,all,EP-4626962-A1_fr,EP-4626962-A1,fr,"de,fr",Quel traitement de surface est appliqué pour stabiliser la teinte des particules et à quel moment du procédé est-il réalisé ?,"le gel polymère séché est par la suite réticulé thermiquement en surface et refroidi, le revêtement étant caractérisé en ce qu'il est réalisé avec un pyrazole après polymérisation.",,solution,4,3,5,12,,,,,4,18,3,3,4,4,4,18,none,30
semantic,4,all,EP-4626962-A1_de,EP-4626962-A1,es,"de,fr",¿Qué estrategia específica aplica el procedimiento para lograr que las partículas mantengan su color tras la polimerización?,el recubrimiento está caracterizado en que se realiza con un Pyrazol después de la polimerización.,,solution,4,4,5,13,,,,,4,18,3,3,4,4,4,18,none,31
semantic,4,all,WO-2025201936-A1_de,WO-2025201936-A1,en,"de,fr",How does the setup keep a preheating zone separate from a molten forming zone while allowing the blanks to pass between them?,"a tempering chamber (102) ... a high-temperature chamber (152) having a heating unit (160) for tempering the glass blank to a forming temperature, which is preferably greater than 1,400°C, the tempering chamber (102) and the high-temperature chamber (152) being fluid-tight connected to one another and having a transfer opening (158) through which the glass blanks can be moved",,solution,4,3,4,11,,,,,4,19,3,4,4,4,4,19,none,30
semantic,4,all,WO-2025201936-A1_fr,WO-2025201936-A1,fr,"de,fr",Comment l'installation élève-t-elle les ébauches à une température de reformage supérieure à 1 400 °C tout en permettant leur transfert entre zones de température ?,"comprenant également une chambre à haute température (152) possédant une unité de chauffage (160) pour réguler la température de l'ébauche en verre à une température de reformage, qui est de préférence supérieure à 1 400 °C, la chambre de régulation de température (102) et la chambre à haute température (152) étant reliées l'une à l'autre de manière étanche aux fluides et présentant une ouverture de transfert (158), à travers laquelle les ébauches en verre peuvent être déplacées",,solution,5,4,5,14,,,,,4,18,3,3,4,4,4,18,none,32
semantic,4,all,WO-2025201936-A1_de,WO-2025201936-A1,es,"de,fr",¿Cómo se traslada y conforma físicamente la preforma dentro de la cámara de alta temperatura?,"y un dispositivo de conformado (142), que está dispuesto y diseñado para mover la preforma de vidrio (130) desde la cámara de regulación de temperatura (102) a través de la abertura de transferencia (158) hacia la cámara de alta temperatura (152) con un movimiento vertical y para conformar la preforma de vidrio (130) en la cámara de alta temperatura (152).",,application,4,3,5,12,,,,,4,16,3,3,3,3,4,16,none,28
semantic,4,all,EP-4634597-A1_en,EP-4634597-A1,en,"en,fr","Can this approach convert CaCO 3 feedstock into mostly calcium hydroxide, and what product composition is achieved?","Some embodiments can facilitate calcination of a CaCO 3 material so the calcined solid material output from a calciner is comprised of Ca(OH) 2 (e.g. is mostly Ca(OH) 2 , is over 90 weight percent Ca(OH) 2 , etc.).",,application,5,4,5,14,,,,,4,16,3,2,3,4,4,16,keyword-lifted,30
semantic,4,all,EP-4634597-A1_en,EP-4634597-A1,de,"en,fr","Wie kann ein Verfahren die direkte Behandlung von festen Partikeln mit einer Flamme nutzen, um deren Calcination zu ermöglichen?","Ein Verfahren zur Calcination eines Zuführmaterials kann das Durchleiten eines festen partikulären Materials durch einen Brenner oder in dessen Nähe umfassen, sodass es eine vom Brenner gebildete Flamme durchläuft, um die Calcination des Materials zu erleichtern.",,problem,4,4,5,13,,,,,4,18,4,3,4,3,4,18,none,31
semantic,4,all,EP-4634597-A1_fr,EP-4634597-A1,fr,"en,fr",Quelle approche est utilisée pour exposer le solide à la chaleur de la flamme afin de provoquer sa calcination ?,Un procédé de calcination d'un matériau d'alimentation peut comprendre le passage d'un matériau particulaire solide à travers un brûleur ou adjacent à un brûleur pour passer à travers une flamme formée par le brûleur pour faciliter la calcination du matériau.,,solution,5,4,5,14,,,,,4,17,3,3,4,3,4,17,none,31
semantic,4,all,EP-4634597-A1_en,EP-4634597-A1,es,"en,fr",¿Qué transformación química puede alcanzar este procedimiento cuando se aplica a CaCO3 y cómo se describe la composición del producto calcinado?,"Some embodiments can facilitate calcination of a CaCO 3 material so the calcined solid material output from a calciner is comprised of Ca(OH) 2 (e.g. is mostly Ca(OH) 2 , is over 90 weight percent Ca(OH) 2 , etc.).",,application,5,4,5,14,,,,,4,18,3,3,4,4,4,18,none,32
technical,0,forced_zh,EP-4634381-A1_en,EP-4634381-A1,zh,"en,fr",哪些病毒载体编码该抑制性RNA分子？,adeno-associated viral vectors,material,,4,4,5,13,3,4,3,4,4,18,,,,,4,18,none,31
technical,0,forced_zh,EP-4633589-A1_en,EP-4633589-A1,zh,"en,fr",配方的成分(a)是什么？,(a) one or more polyether-modified polysiloxanes;,material,,5,4,5,14,2,2,4,4,3,15,,,,,3,15,broad-summary,29
technical,0,forced_zh,EP-4627024-A1_de,EP-4627024-A1,zh,"de,fr",用什么装置处理混合物以形成乳状液？,至少一个空化器(1),method,,5,5,5,15,4,4,4,5,4,21,,,,,4,21,none,36
technical,0,forced_zh,EP-4634926-A1_en,EP-4634926-A1,zh,"en,fr",用什么模型处理特征集以获得分数？,a trained machine learning model,method,,5,5,5,15,4,3,4,4,4,19,,,,,4,19,none,34
technical,0,forced_zh,EP-4633863-A2_en,EP-4633863-A2,zh,"en,de,fr",去涂层工具优选具有哪种可旋转部件？,可被驱动旋转的研磨盘 (2a),material,,5,5,5,15,3,3,4,4,4,18,,,,,4,18,none,33
technical,0,forced_zh,EP-4633797-A1_en,EP-4633797-A1,zh,"en,fr",该复合材料可用于净化哪些大生物分子？,蛋白质、病毒、类病毒颗粒和细胞外囊泡,method,,5,5,5,15,3,3,3,4,4,17,,,,,4,17,none,32
technical,0,forced_zh,EP-4633777-A1_en,EP-4633777-A1,zh,"en,fr",用什么燃烧器加热氧传输膜？,无焰燃烧器,material,,5,5,5,15,4,4,4,5,4,21,,,,,4,21,none,36
technical,0,forced_zh,EP-4633621-A1_en,EP-4633621-A1,zh,"en,fr",用于预防和/或治疗肌肉质量流失的化合物是什么？,"a furan fatty acid, or a furan fatty acid-containing compound",material,,5,4,5,14,3,2,4,4,4,17,,,,,4,17,broad-summary,31
technical,0,forced_zh,EP-4634723-A1_en,EP-4634723-A1,zh,"en,fr",第一冷却速率最大多少 K/h？,a first cooling rate of a maximum of 100 K/h,parameter_or_condition,,4,3,5,12,4,5,5,5,4,23,,,,,4,23,none,35
technical,0,forced_zh,EP-4633581-A1_en,EP-4633581-A1,zh,"en,fr",外用组合物以何种形式存在？,以一种乳液的形式,structure,,4,4,5,13,3,2,4,4,4,17,,,,,4,17,broad-summary,30
semantic,0,forced_zh,EP-4634416-A1_en,EP-4634416-A1,zh,"en,fr",氧化之后该流程如何把氧化产物转化为可分离的形式以便回收？,然后溶解由该氧化产生的产物，最后对该产物进行过滤。,,application,5,5,5,15,,,,,4,16,3,3,3,3,4,16,none,31
semantic,0,forced_zh,EP-4634305-A1_en,EP-4634305-A1,zh,"en,fr",在不使用外加粘合剂的情况下，这种结构通过哪些替代机制将植物材料件粘合在一起？,在一些实施例中，可以用填充剂来改善构成植物材料件的表面化学性质，例如通过增加氢键形成点并通过填充构成植物材料件内部和/或之间的空隙来提供桥接作用；另外在一些实施例中，构成植物材料件内部的木质素可被用作将相邻构件耦合在一起的粘合剂。,,solution,4,3,5,12,,,,,4,18,3,3,4,4,4,18,none,30
semantic,0,forced_zh,EP-4633531-A1_en,EP-4633531-A1,zh,"en,fr",牙科护理中存在哪种需要，促使研制能在同一时间同时作用于牙龈和牙齿的口腔制剂？,提供一种口腔薄膜 (5)，尤其是药用口腔薄膜，可用于对受试者的牙龈和牙齿进行同时治疗，例如用于牙周和牙齿疾病或紊乱的治疗和/或预防，或用于诸如牙齿美白等美容疗法。,,problem,3,2,5,10,,,,,4,21,4,4,5,4,4,21,none,31
semantic,0,forced_zh,EP-4634333-A1_en,EP-4634333-A1,zh,"en,fr",将这些可再生脂类原料转化为可裂解的烃馏分，文中提出了哪些主要连续反应步骤及其操作条件范围？,"a) a step of hydrotreating said feedstock in the presence of hydrogen and at least one hydrotreatment catalyst in a fixed bed, said step being performed at a temperature of between 280 and 410°C, a relative pressure of between 2.0 and 13.0 MPa, and a liquid hourly space velocity of between 0.3 and 5 h -1 , and obtaining a hydrotreated effluent; b) a step of hydrocracking the hydrotreated effluent obtained in step a) in the presence of hydrogen and at least one hydrocracking catalyst in a fixed bed, at a temperature of between 280 and 410°C, said step being performed at a pressure of between 2.0 MPa and 13.0 MPa and at a liquid hourly space velocity of between 0.5 and 10 h -1 , and obtaining a hydrocracked effluent;",,solution,5,3,5,13,,,,,4,20,4,4,4,4,4,20,none,33
semantic,0,forced_zh,EP-4634212-A1_en,EP-4634212-A1,zh,"en,fr",将 insulin 纳入 T cell 工程培养能带来哪些最终能力或结果？,thereby allowing an increase in the total number of engineered T cells.,,application,4,3,5,12,,,,,4,17,3,2,4,4,4,17,keyword-lifted,29
semantic,0,forced_zh,EP-4629959-A1_de,EP-4629959-A1,zh,"de,fr",该产品通过哪些分别包装的制剂组合来实现提亮作用？,"umfassend mindestens zwei getrennt voneinander verpackte Zubereitungen (A) und (B), wobei die Zubereitung (A) enthält (a1) mindestens ein Peroxodisulfat, und (a2) mindestens ein Gummi aus der Gruppe aus mikrobiellen Gummis und/oder pflanzlichen Gummis, und (a3) Cellulose und/oder ein Derivat der Cellulose, und die Zubereitung (B) enthält (b1) Carbamidperoxid。",,solution,5,2,5,12,,,,,4,17,3,2,4,4,4,17,keyword-lifted,29
semantic,0,forced_zh,EP-4627881-A1_de,EP-4627881-A1,zh,"de,fr",这种等离子体发生装置及其单元可以应用于哪些具体的高温工艺或运行方式？,用于高温处理装置，尤其是用于通过熔化热熔化材料的熔炼装置(26)，以及用于操作该等离子体装置、该等离子体产生单元或该高温处理装置的方法。,,application,4,4,5,13,,,,,4,17,3,3,4,3,4,17,none,30
semantic,0,forced_zh,EP-4633576-A1_en,EP-4633576-A1,zh,"en,fr",这种组合物可用于哪些皮肤或毛发相关的护理或化妆用途？,"applied to a keratin material, and to the use of said composition in the cosmetic field, in particular for caring for, protecting and making up the skin, or for haircare.",,application,4,3,5,12,,,,,4,17,4,3,4,2,4,17,too-generic,29
semantic,0,forced_zh,EP-4633742-A2_en,EP-4633742-A2,zh,"en,fr",如何利用可诱导降解的方法在染色质层面研究 SWI/SNF 复合体功能丧失的影响？,通过使用 PROTAC 化合物降解 ATPase，并测量 SWI/SNF 复合体丧失的生物学效应。,,solution,5,5,5,15,,,,,4,20,4,4,4,4,4,20,none,35
semantic,0,forced_zh,EP-4633791-A1_en,EP-4633791-A1,zh,"en,fr",哪些类型的香氛配方或消费品可以包含蛋白质基微胶囊？,香精组合物和包含所述微胶囊的消费品，特别是以家用护理或个人护理产品形式的香氛消费品。,,application,4,4,5,13,,,,,4,16,3,3,3,3,4,16,none,29
technical,1,random_any,EP-4630574-A1_fr,EP-4630574-A1,fr,"de,fr,zh",Quel composé peptidique figure dans le premier lot de réactifs ?,un hydroxybenzoyl tripeptidyl,material,,5,5,5,15,3,4,4,5,4,20,,,,,4,20,none,35
technical,1,random_any,EP-4634111-A1_fr,EP-4634111-A1,fr,"en,fr,zh",De quoi est dérivé le flux de combustible contenant des hydrocarbures ?,"ledit flux de combustible contenant des hydrocarbures étant dérivé dudit flux de gaz d'échappement contenant des hydrocarbures, de la vapeur et tout combustible supplémentaire ;",parameter_or_condition,,5,5,5,15,4,3,2,4,4,17,,,,,4,17,none,32
technical,2,random_missing,EP-4633622-A2_en,EP-4633622-A2,es,"en,fr,zh",¿Qué efecto puede producir tratar con una combinación de inhibidores complementarios de TMEM16?,efectos sinérgicos beneficiosos,outcome,,5,5,5,15,3,4,3,4,4,18,,,,,4,18,none,33
technical,2,random_missing,EP-4634187-A1_en,EP-4634187-A1,es,"en,fr,zh",¿Pueden emplearse los compuestos de fórmula (I) como semiconductor orgánico?,as organic semiconductor itself,material,,4,4,5,13,3,2,3,4,4,16,,,,,4,16,broad-summary,29
technical,3,random_existing,EP-4634139-A1_fr,EP-4634139-A1,fr,"en,fr,zh",Quels composés organiques sont utilisés comme biostimulants ?,"au moins un composé organique choisi parmi le bêta-pinène, le delta-3-carène ou le bêtaphellandrène, ou l'un de leur mélange",material,,5,5,5,15,3,2,3,3,4,15,,,,,4,15,broad-summary,30
technical,4,all,EP-4634136-A1_en,EP-4634136-A1,en,"en,fr,zh",What is the substrate based on?,a hydraulically binding composition,material,,5,5,5,15,2,2,3,4,4,15,,,,,4,15,weak-query-shape,30
technical,4,all,EP-4634136-A1_en,EP-4634136-A1,de,"en,fr,zh",Welche Bestandteile enthält die Grundierungsschicht?,ein Polymer und ein Wachs,material,,5,5,5,15,4,3,4,4,4,19,,,,,4,19,none,34
technical,4,all,EP-4634136-A1_fr,EP-4634136-A1,fr,"en,fr,zh",Que comprend la couche d'apprêt ?,la couche d'apprêt comprenant un polymère et une cire.,material,,5,4,5,14,3,3,3,4,4,17,,,,,4,17,none,31
technical,4,all,EP-4634136-A1_en,EP-4634136-A1,es,"en,fr,zh",¿Qué contiene la capa de imprimación?,la capa de imprimación comprende un polímero y una cera.,material,,4,4,5,13,4,3,5,5,5,22,,,,,5,22,none,35
technical,4,all,EP-4634136-A1_zh,EP-4634136-A1,zh,"en,fr,zh",底涂层包含什么？,底涂层包含聚合物和蜡,material,,5,5,5,15,3,3,4,4,4,18,,,,,4,18,none,33
semantic,1,random_any,EP-4634248-A1_en,EP-4634248-A1,en,"en,fr,zh",How does the polymer backbone incorporate degradable linkages so the graft polymer can be hydrolysed?,"The polymer backbone (A) comprises polyalkylene-oxide-derived moieties and moieties derived from lactone(s) and/or hydroxy acid(s), those moieties being mixed such that the polymer backbone contains ester-functions within the polymer chains.",,problem,5,4,5,14,,,,,4,18,3,3,4,4,4,18,none,32
semantic,1,random_any,EP-4634142-A1_en,EP-4634142-A1,es,"en,fr,zh","¿Qué transformación química busca realizar el proceso a partir de 1,1-diarylethane para obtener productos útiles?","el craqueo catalítico del 1,1-diarylethane en alkylstyrene y alkylbenzene",,problem,4,4,5,13,,,,,4,17,3,3,4,3,4,17,none,30
semantic,2,random_missing,WO-2025214812-A1_de,WO-2025214812-A1,es,"de,fr,zh",¿Qué desafío industrial pretende resolver el método propuesto para fabricar membranas aniónicas catalíticas?,"El objetivo era producir una membrana intercambiadora de aniones catalíticamente activa a escala industrial sin deformación. Debe ser estable en condiciones básicas, presentar una buena conductividad para OH− y permitir realizar la electrólisis alcalina de agua con alta eficiencia.",,problem,4,3,5,12,,,,,4,18,3,4,4,3,4,18,none,30
semantic,2,random_missing,EP-4633662-A1_en,EP-4633662-A1,de,"en,fr,zh","Welche kombinierte Wirkstoff‑Strategie wird vorgeschlagen, um gezielt auf krankhafte Zellen oder Erreger einzuwirken?","Es umfasst (1) eine Fusionskomponente, die einen Wirkstoff enthält, der das Niveau reaktiver Sauerstoffspezies (ROS) erhöht, wie Aplysia punctata ink toxin (APIT), sowie eine Zielsequenz, und (2) ein Prodrug oder Proreporter, das phenylboronic acid oder phenylboronic ester Derivate enthält.",,solution,4,3,5,12,,,,,4,17,3,2,4,4,4,17,keyword-lifted,29
semantic,3,random_existing,WO-2025153617-A3_de,WO-2025153617-A3,de,"de,fr,zh","Welche Montage- und Dichtungsanforderung besteht für ein Beobachtungsrohr, das in übereinander liegende Bohrungen eingesetzt wird, ohne den optischen Zugang zu verhindern?","ein Körper (1), der derart gestaltet ist, dass er in einem in das Gaseinlassorgan (2) eingebautem Zustand dichtend in vertikal übereinander angeordneten Bohrungen (47, 47', 47'') von zumindest eine Gasverteilkammer (3, 3') in Vertikalrichtung begrenzenden Begrenzungswänden (4, 4') und der Gasaustrittsplatte (5) einliegt, und der einen sich entlang einer Achse von einem oberen Ende zu einem unteren Ende erstreckenden Beobachtungskanal (8) aufweist, durch welchen ein optischer Pfad (P) hindurchgehen kann",,problem,5,3,5,13,,,,,4,18,3,3,4,4,4,18,none,31
semantic,4,all,EP-4634596-A1_en,EP-4634596-A1,en,"en,fr,zh",What type of kiln layout and burner setup can incorporate this NOx abatement scheme?,"a PFR lime kiln, comprising at least two vertical shafts each comprising a burner arranged for combustion of limestone",,application,4,4,5,13,,,,,4,17,3,3,4,3,4,17,none,30
semantic,4,all,EP-4634596-A1_en,EP-4634596-A1,de,"en,fr,zh","Welcher technische Ansatz wird eingesetzt, um NOx auch bei vergleichsweise niedrigen Abgastemperaturen zu vermindern?","Ein SCR-System, das stromabwärts der Staubbehandlungsanlage angeordnet ist und einen Niedertemperaturkatalysator umfasst, der bei einer Temperatur zwischen 150°C und 160°C arbeitet, sowie mindestens eine in einem zwischen der Staubbehandlung und dem Katalysator angeordneten Kanal platzierte Einspritzlanze, die ein Reduktionsmittel in das dort vorhandene Abgas einspritzt.",,solution,4,3,5,12,,,,,4,19,4,3,4,4,4,19,none,31
semantic,4,all,EP-4634596-A1_fr,EP-4634596-A1,fr,"en,fr,zh",Quelle combinaison de dispositifs est mise en place après le dépoussiérage pour abaisser les NO X dans les fumées ?,"un système SCR situé en aval du système de traitement de poussière et étant agencé pour réduire le NO X dans le gaz d'échappement, comprenant un catalyseur à basse température qui est agencé pour fonctionner à une température comprise entre 150°C et 160°C, et au moins une lance d'injection qui est placée dans un conduit qui est situé entre le système de traitement de poussière et le catalyseur et qui est agencée pour injecter un agent réducteur dans le gaz d'échappement présent dans le conduit.",,solution,5,3,5,13,,,,,5,20,4,3,4,4,5,20,none,33
semantic,4,all,EP-4634596-A1_en,EP-4634596-A1,es,"en,fr,zh",¿Qué tipo de emisiones procedentes de las cámaras de combustión en un horno de cal PFR intenta controlar este diseño?,"cada uno comprende un quemador dispuesto para la combustión de caliza, produciendo gas de escape que comprende polvo y óxidos de nitrógeno (NO X),",,problem,4,3,5,12,,,,,4,16,3,3,3,3,4,16,none,28
semantic,4,all,EP-4634596-A1_zh,EP-4634596-A1,zh,"en,fr,zh",为了向废气中供应还原剂以促进脱NOx，采用了什么注入装置以及该装置安置在哪里？,以及至少一个喷射枪，其设置在位于粉尘处理系统与催化剂之间的管道中，并被设置为向该管道中存在的废气中喷射还原剂。,,application,5,4,5,14,,,,,4,19,4,3,4,4,4,19,none,33
